ID,name,gwp,declared_unit,category
ec3xzgum,251531,73.93 kgCO2e,1 metric ton,Asphalt
ec3zp0z6,"3/4"" Versa-Phalt",25.7 kgCO2e,2000 lbs,Asphalt
ec3em9by,304-40332400-V,59.24 kgCO2e,1 metric ton,Asphalt
ec30dd18,304-40342400-V,61.17 kgCO2e,1 metric ton,Asphalt
ec352y7t,304-40342409-V,61.2 kgCO2e,1 metric ton,Asphalt
ec37zatq,304-40432400-V,59.24 kgCO2e,1 metric ton,Asphalt
ec3kx79k,304-40432409-V,59.27 kgCO2e,1 metric ton,Asphalt
ec3t7r8s,304-40442400-V,61.17 kgCO2e,1 metric ton,Asphalt
ec3but6u,304-40442409-V,61.2 kgCO2e,1 metric ton,Asphalt
ec39maek,304-40732400-V,59.24 kgCO2e,1 metric ton,Asphalt
ec3pdk5m,304-40742400-V,61.17 kgCO2e,1 metric ton,Asphalt
ec35kenb,304-40932400-V,59.24 kgCO2e,1 metric ton,Asphalt
ec3qaq7x,304-40942400-V,61.17 kgCO2e,1 metric ton,Asphalt
ec3n5ch7,3082,81.81 kgCO2e,1 metric ton,Asphalt
ec3m6qmq,3252503 340 Ty B,62.98 kgCO2e,1 metric ton,Asphalt
ec3fx5t4,3252503 340 Ty B,62.37 kgCO2e,1 metric ton,Asphalt
ec3r2h7b,3252503 340 Ty B,62.98 kgCO2e,1 metric ton,Asphalt
ec3zu1wm,3252503 340 Ty B,62.98 kgCO2e,1 metric ton,Asphalt
ec3j1edn,3352519 3076 Ty C,61.67 kgCO2e,1 metric ton,Asphalt
ec3uznm7,3352519 3076 Ty C,61.67 kgCO2e,1 metric ton,Asphalt
ec3qssxp,3352519 3076 Ty C,61.67 kgCO2e,1 metric ton,Asphalt
ec3nket7,3352519 3076 Ty C,61.06 kgCO2e,1 metric ton,Asphalt
ec35ussw,3352520 3077 Ty C,64.25 kgCO2e,1 metric ton,Asphalt
ec379des,3352520 3077 Ty C,64.25 kgCO2e,1 metric ton,Asphalt
ec3ypthr,3352520 3077 Ty C,64.25 kgCO2e,1 metric ton,Asphalt
ec3u56ys,3352520 3077 Ty C,63.64 kgCO2e,1 metric ton,Asphalt
ec3a3cej,3354510 3077 Ty C,64.25 kgCO2e,1 metric ton,Asphalt
ec3k0xyq,3354510 3077 Ty C,63.64 kgCO2e,1 metric ton,Asphalt
ec3yu2r9,3356502 3077 SP C,64.42 kgCO2e,1 metric ton,Asphalt
ec3ndrun,3356502 3077 SP C,65.03 kgCO2e,1 metric ton,Asphalt
ec31fsgs,3356502 3077 SP C,65.03 kgCO2e,1 metric ton,Asphalt
ec37f0an,3356502 3077 SP C,65.03 kgCO2e,1 metric ton,Asphalt
ec348f7k,3452504 340 D,64.73 kgCO2e,1 metric ton,Asphalt
ec37y71d,3452504 340 D,64.12 kgCO2e,1 metric ton,Asphalt
ec38ej2u,3452544 3077 D,67.23 kgCO2e,1 metric ton,Asphalt
ec30ny02,3452544 3077 D,67.84 kgCO2e,1 metric ton,Asphalt
ec31k6uf,3454509 3077 D,67.23 kgCO2e,1 metric ton,Asphalt
ec38a9yw,3454509 3077 D,67.84 kgCO2e,1 metric ton,Asphalt
ec32b6jp,3456003 SMA D,182.7 kgCO2e,1 metric ton,Asphalt
ec3q5r43,3456504 3077 D,67.23 kgCO2e,1 metric ton,Asphalt
ec3m07dm,3456504 3077 D,67.84 kgCO2e,1 metric ton,Asphalt
ec30t8jz,3508,64.48 kgCO2e,1 metric ton,Asphalt
ec3ymwm0,351-40232416-V,55.7 kgCO2e,1 metric ton,Asphalt
ec3yj09c,351-40332407-A,53.12 kgCO2e,1 metric ton,Asphalt
ec38nn8k,351-40332428-P,53.35 kgCO2e,1 metric ton,Asphalt
ec3z1g5c,351-40342407-A,55.03 kgCO2e,1 metric ton,Asphalt
ec3nhn13,351-40342428-P,55.27 kgCO2e,1 metric ton,Asphalt
ec3mabyj,351-40932407-A,53.12 kgCO2e,1 metric ton,Asphalt
ec35dyxh,351-40932407-P,53.34 kgCO2e,1 metric ton,Asphalt
ec33md8f,351-40942407-A,55.03 kgCO2e,1 metric ton,Asphalt
ec38e0wd,351-40942407-P,55.26 kgCO2e,1 metric ton,Asphalt
ec300sgk,351-40942407-V,55.83 kgCO2e,1 metric ton,Asphalt
ec3cex59,351-40942428-P,55.28 kgCO2e,1 metric ton,Asphalt
ec3h0ncm,3552508 3076 F,68.19 kgCO2e,1 metric ton,Asphalt
ec3z7kz0,3552508 3076 F,69.11 kgCO2e,1 metric ton,Asphalt
ec3n0tq5,370433,51.95 kgCO2e,1 metric ton,Asphalt
ec3jnrx8,370433Oaks,54.27 kgCO2e,1 metric ton,Asphalt
ec3xp1fk,370433R20,44.5 kgCO2e,1 metric ton,Asphalt
ec3uh65p,370433R20Oaks,45.71 kgCO2e,1 metric ton,Asphalt
ec3x4ptu,370433R30,41.11 kgCO2e,1 metric ton,Asphalt
ec3zafrj,370433R30Oaks,41.85 kgCO2e,1 metric ton,Asphalt
ec3cm0rt,370827,54.04 kgCO2e,1 metric ton,Asphalt
ec3mnuj3,370827R20,45.36 kgCO2e,1 metric ton,Asphalt
ec3z7pmm,370827R20S,45.46 kgCO2e,1 metric ton,Asphalt
ec3m1w8g,370827R30,42 kgCO2e,1 metric ton,Asphalt
ec3cd1f2,370827R30S,42.1 kgCO2e,1 metric ton,Asphalt
ec3mmtg5,370827S,53.52 kgCO2e,1 metric ton,Asphalt
ec35ayum,370833,51.29 kgCO2e,1 metric ton,Asphalt
ec3qc392,370833R20,44.5 kgCO2e,1 metric ton,Asphalt
ec3t993u,370833R30,41.11 kgCO2e,1 metric ton,Asphalt
ec30nqkj,371127,53.39 kgCO2e,1 metric ton,Asphalt
ec3py0jb,371127R20,46.66 kgCO2e,1 metric ton,Asphalt
ec3b3hfp,371127R20S,46.78 kgCO2e,1 metric ton,Asphalt
