Name,ID,Zip,County,Address,Latitude,Longitude
"3500 ASH 40% 1/2"" FLOW",ec32ubmg,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
"4000 ASH 40% 1/2"" FLOW",ec3u0g17,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
4000psi 0.50 W/C 22% Fly Ash Flowable,ec3zghcj,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
4500 HVFA .45 W/C FLOW,ec3j3ptg,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
4000 psi fly ash flowable performance mix,ec307ht8,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
4500 psi 0.45 w/c 25% fly ash,ec37dmfq,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
5000 psi FLY ASH AIR FLOWABLE,ec3qryjw,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
"5000 PSI FLY ASH FLOWABLE 3/8"" GRAVEL",ec31egsc,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
5000psi 0.45 W/C 20% Fly Ash,ec3sg8ta,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
5000psi 0.45 W/C 20% Fly Ash Flowable,ec38xrng,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
AUSTIN 3000 PSI CUSTOM FLOOR MIX,ec39ejqp,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
Elite Sports 3000 .55 25% Ash,ec3zxqaz,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
"CCS 3,000 PSI CUSTOM FLOOR MIX",ec3rrfyk,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
Elite Sports 4000 .45 25% Ash,ec3yz5hf,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
MAG AA 4000 ASH FLOWABLE,ec366bht,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
MAG A 3000 STANDARD,ec388n6d,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
MAG AA 4000 STANDARD,ec3975u0,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
#8 3000psi ASH EXP STD,ec3tm2tf,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
#8 4000 ASH FLOW GRTPUMPCONC,ec3dh3cf,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
#8 4000psi AIR ASH SHOTCRETE,ec3r0p7x,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
"3000 ASH 40% 1/2"" FLOWABLE",ec3gugwp,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
3000 psi fly ash flowable LRC,ec3cbus2,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
"3500 ASH 40% 1/2"" FLOW",ec34y6u3,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
3000 psi fly ash flowable performance mix,ec3gb573,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
"4000 ASH 40% 1/2"" FLOW",ec306asp,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
4000 psi fly ash flowable performance mix,ec3s1ytc,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
4000psi 0.50 W/C 22% Fly Ash Flowable,ec3zrc39,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
4500 HVFA .45 W/C FLOW,ec3qmqyt,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
4500 psi 0.45 w/c 25% fly ash,ec320u7k,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
5000 psi FLY ASH AIR FLOWABLE,ec37q5jz,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
"5000 PSI FLY ASH FLOWABLE 3/8"" GRAVEL",ec3ce75t,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
5000psi 0.45 W/C 20% Fly Ash Flowable,ec3188xb,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
5000psi 0.45 W/C 20% Fly Ash,ec3sc22w,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
AUSTIN 3000 PSI CUSTOM FLOOR MIX,ec38e908,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
"CCS 3,000 PSI CUSTOM FLOOR MIX",ec3ju2b1,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Elite Sports 3000 .55 25% Ash,ec303p8q,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Elite Sports 4000 .45 25% Ash,ec32sr8n,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
MAG A 3000 STANDARD,ec3w89r8,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
MAG AA 4000 ASH FLOWABLE,ec3mfhkh,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
#8 4000psi AIR ASH SHOTCRETE,ec3p3ar6,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
5000psi 0.45 W/C 20% Fly Ash,ec391bsu,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
MAG AA 4000 STANDARD,ec32bbfk,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
#8 3000psi ASH EXP STD,ec30f6tr,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
#8 4000 ASH FLOW GRTPUMPCONC,ec3dtq2s,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
"3000 ASH 40% 1/2"" FLOWABLE",ec3eg21p,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
#8 4000psi AIR ASH SHOTCRETE,ec3hkp12,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
3000 psi fly ash flowable LRC,ec3zhka7,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
3000 psi fly ash flowable performance mix,ec30dtqn,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
"3500 ASH 40% 1/2"" FLOW",ec36ke1d,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
"4000 ASH 40% 1/2"" FLOW",ec3nabx2,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
4000 psi fly ash flowable performance mix,ec3q2mpd,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
4000psi 0.50 W/C 22% Fly Ash Flowable,ec31b39t,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
4500 HVFA .45 W/C FLOW,ec3qqdtg,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
5000 psi FLY ASH AIR FLOWABLE,ec3uwt7e,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
"5000 PSI FLY ASH FLOWABLE 3/8"" GRAVEL",ec35xxs5,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
4500 psi 0.45 w/c 25% fly ash,ec30u2e9,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
5000psi 0.45 W/C 20% Fly Ash Flowable,ec38p4a1,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
5000psi 0.45 W/C 20% Fly Ash,ec3w98ca,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
AUSTIN 3000 PSI CUSTOM FLOOR MIX,ec3rnc6p,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
"CCS 3,000 PSI CUSTOM FLOOR MIX",ec313tuc,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
Elite Sports 3000 .55 25% Ash,ec3f6pbu,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
MAG A 3000 STANDARD,ec30grwh,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
Elite Sports 4000 .45 25% Ash,ec3nm5qj,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
MAG AA 4000 ASH FLOWABLE,ec3sxe6x,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
MAG AA 4000 STANDARD,ec3wwhzz,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
#8 3000psi ASH EXP STD,ec39w1uq,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
#8 4000 ASH FLOW GRTPUMPCONC,ec3f8ebp,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
#8 4000psi AIR ASH SHOTCRETE,ec3c7axr,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
"3000 ASH 40% 1/2"" FLOWABLE",ec3z4wa0,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
3000 psi fly ash flowable LRC,ec3zdxkt,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
"3500 ASH 40% 1/2"" FLOW",ec3x65c0,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
3000 psi fly ash flowable performance mix,ec31rssh,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
"4000 ASH 40% 1/2"" FLOW",ec38u2c2,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
4000psi 0.50 W/C 22% Fly Ash Flowable,ec3ky32a,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
4500 HVFA .45 W/C FLOW,ec3bfz3f,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
4000 psi fly ash flowable performance mix,ec3xrecm,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
4500 psi 0.45 w/c 25% fly ash,ec31u22q,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
5000 psi FLY ASH AIR FLOWABLE,ec3gmgrj,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
"5000 PSI FLY ASH FLOWABLE 3/8"" GRAVEL",ec3au2dm,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
5000psi 0.45 W/C 20% Fly Ash,ec3jjcgm,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
AUSTIN 3000 PSI CUSTOM FLOOR MIX,ec3urnnr,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
5000psi 0.45 W/C 20% Fly Ash Flowable,ec3nu6q4,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
"CCS 3,000 PSI CUSTOM FLOOR MIX",ec3w9wc3,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Elite Sports 3000 .55 25% Ash,ec3gww4e,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Elite Sports 4000 .45 25% Ash,ec3qxhf0,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
MAG A 3000 STANDARD,ec3bdatt,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
MAG AA 4000 ASH FLOWABLE,ec3jrb98,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
MAG AA 4000 STANDARD,ec315wtm,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
#8 4000 ASH FLOW GRTPUMPCONC,ec3h49bs,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
"3500 ASH 40% 1/2"" FLOW",ec33h1yj,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
"5000 PSI FLY ASH FLOWABLE 3/8"" GRAVEL",ec3tb49f,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
3000 psi fly ash flowable LRC,ec3ugzpr,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
3000 psi fly ash flowable performance mix,ec3rkdzu,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
5000psi 0.45 W/C 20% Fly Ash Flowable,ec3yuf7z,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
130624,ec3f5rea,85756,Pima County,"9301 S Swan Rd, Tucson, AZ 85756, USA",32.082402,-110.8885642
130628,ec3e6u5t,85756,Pima County,"9301 S Swan Rd, Tucson, AZ 85756, USA",32.082402,-110.8885642
140204,ec3pgb1m,85756,Pima County,"9301 S Swan Rd, Tucson, AZ 85756, USA",32.082402,-110.8885642
140208,ec3neesa,85756,Pima County,"9301 S Swan Rd, Tucson, AZ 85756, USA",32.082402,-110.8885642
140018S,ec3gq9ef,85756,Pima County,"9301 S Swan Rd, Tucson, AZ 85756, USA",32.082402,-110.8885642
P60108F1,ec3hscmc,85041,Maricopa County,"F7MG+CJ, Mesa, AZ, USA",33.4835625,-111.7234375
1555049,ec351p4y,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1556313,ec3r1kq4,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1594155,ec3js6hx,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
Mix 1567032,ec3u2rjr,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
Mix 1552285,ec3gbz5y,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
Mix 1530903,ec3dm4qt,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
Mix 1623253,ec35txp7,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
Mix 1624791,ec3dzd88,85714,Pima County,"4100 E Columbia St, Tucson, AZ 85714, USA",32.1731732,-110.9041412
Mix 1619062,ec3be8cj,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
Mix 1624791,ec3znyep,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
Mix 1571048,ec3uaheh,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
Mix 1592309,ec3yyj1b,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
1612427,ec3t7k9n,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1548380,ec3dbg1t,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1561103,ec35qg12,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1580433,ec3bnzyw,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1588397,ec3pzg93,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1599917,ec3z07yq,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1614383,ec3hxw9y,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1549323,ec3jzbgk,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1332808,ec34thas,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
1547309,ec3wb3yr,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
1532612,ec3nx13x,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
1555049,ec3qjfkj,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
1556313,ec3dubh9,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
1561103,ec3bx9an,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
1555050,ec3wrurc,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
1581372,ec3sgu7h,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
1618460,ec33zm5j,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
1176858,ec3sc5ja,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1377890,ec3pwu8n,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1502528,ec3jtwr7,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1332544,ec3zddt2,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1503072,ec38zcpq,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1547309,ec3jdaf0,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1548380,ec3tnsk7,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1509914,ec3nwpj1,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1530902,ec32hw2p,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1553621,ec3y4cqz,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1552285,ec3g6t84,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1550237,ec3c27q2,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1554955,ec3xseqt,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1555049,ec3khery,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1555657,ec3n7npm,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1556313,ec3em70p,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1556835,ec3x6eks,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1555050,ec3p50s1,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1578284,ec3864f6,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1571501,ec389re2,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1580433,ec3gd93q,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1561103,ec3kpb3w,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1586812,ec3s4nx2,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1588397,ec3qq1zm,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1594266,ec37z04d,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1600922,ec3en2c5,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1599917,ec3ephsf,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1612292,ec3m5t65,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1612427,ec3uyze1,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1618460,ec35sys5,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1616770,ec3191h2,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1552285,ec31tjan,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
1530902,ec36e48w,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
1571501,ec3u7801,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
1332174,ec30ujzf,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1332506,ec33wwp9,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1332870,ec36dm19,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1377889,ec3nkhh4,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1332854,ec3dec02,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1377890,ec34wm9z,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1333135,ec35a4we,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1532609,ec3adgqs,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1393782,ec3tm99u,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1546928,ec35psqf,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1548380,ec3ppxwx,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1570091,ec318mkx,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1571048,ec3rw9q3,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1588099,ec3k65a3,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1588245,ec3kt2br,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1588396,ec3zg09n,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1588397,ec3ju4ww,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1588399,ec30r04a,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1588400,ec3nyj3p,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1594205,ec3hxpu1,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1611648,ec3p93dq,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1588403,ec3zce1t,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1603152,ec3s6n75,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1621834,ec390dzz,85653,Pima County,"11500 Calmat Dr, Marana, AZ 85653, USA",32.4168607,-111.1609722
1332174,ec3df0gk,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
1332842,ec398rg6,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
1332854,ec3etzas,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
1393782,ec3zp42h,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
1532609,ec30je8p,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
1377890,ec3hr919,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
1530902,ec38nb9b,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
1571046,ec3pm9bq,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
1546928,ec340554,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
1548380,ec32t3th,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
1588396,ec3u34hj,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
1588245,ec3dp69d,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
1571048,ec3dty6x,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
1588398,ec36wfhw,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
1588397,ec3szrf0,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
