ID,name,gwp,declared_unit,category
ec399d4y,2000psi ASTM C476 GROUT ASH,356 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3w2wpm,2000psi ASTM C476 GROUT ASH,356 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3rgxy5,2000psi ASTM C476 GROUT ASH,370 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec30g18y,2000psi ASTM C476 GROUT ASH,370 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3fbpjq,2000psi ASTM C476 GROUT ASH,353 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3sj80m,2000psi ASTM C476 GROUT ASH,359 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3qb417,2000psi ASTM C476 GROUT ASH,362 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3ynw3r,2000psi ASTM C476 GROUT ASH,353 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3k5mw5,2000psi ASTM C476 GROUT ASH,357 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3qw39n,2000psi ASTM C476 GROUT ASH,371 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec378waz,225P18P1,248 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec337w3j,225PC9P1,255 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3ghag6,230P18P1,291 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3h10ed,230PC9P1,281 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3y28ne,235PC9P1,293 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3y2sfh,240P12Q2,265 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3z4w2b,240P18E2,357 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3yrssz,240P18P1,315 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3pap1e,240PC9P1,307 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3rhytp,245PC9P1,324 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3mjhk2,250P12Q2,284 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec39exqb,250PC9P1,354 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3rm3qe,250PG8C1,421 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3m9dh0,2561380A,407 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3pes21,256138C1,356 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec35qfc7,256138C2,358 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec38famx,256138CA,355 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec330kem,256138D2,327 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3dzfhs,256138E1,322 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3qc5f2,25G118Q2,268 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec33rz1z,25G138Q1,266 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3kabfb,260P12Q2,318 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3a51x6,260P12Q3,323 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3p3t8w,26111801,440 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3zar5n,26113801,439 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3b4g9f,261138C1,382 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec37juen,261138E1,344 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec33xahd,261138E2,345 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec32zxza,263138C1,396 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec385rp9,263138E1,354 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec39rq0g,26613801,470 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3bja12,266138C1,409 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3pt63x,266138D2,389 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3rmf2u,266138E1,369 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3fts5b,266138E2,370 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec37m3mh,266138F1,347 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec33353t,26B118Q1,285 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec362csz,26G138Q1,303 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3urtp9,26G138Z2,321 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec33gz67,270138C1,435 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec36q6dy,270138D1,412 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec39pfxj,270138D2,415 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3phm0n,270138E1,392 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3b8swp,270138Q1,321 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3abrdy,270PG8P2,420 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3dqcf4,270PG8P3,431 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec38gye4,275118E1,415 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3wnmp3,275138C1,461 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec30nxcy,275138C2,463 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3bw38a,275138E1,414 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec32z54a,27F138Q2,342 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3a97yt,280138D1,462 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
